2.090512,2647.999821
1.696471,547.305105
2.124285,16337.65036
0.246616,495.959583
2.442317,1519.14222
1.498109,3493.519397
0.814938,7190.37666
0.375939,1083.301289
1.731597,16499.05655
0.402773,415.763816
1.624734,6451.02546
1.559784,12878.31276
0.275688,775.571157
1.807387,2928.288985
1.738911,3999.088639
1.820257,4398.651227
0.474305,266.381773
2.053979,1705.888327
2.141343,1578.969716
0.312187,205.761061
1.315666,5218.501874
0.482874,485.899506
1.631293,1576.960821
1.684686,5821.654488
1.059157,329.706776
1.555034,1809.443111
1.735409,1452.773513
0.976127,413.99189
1.483865,1335.49703
0.392439,1101.6669
1.534184,4857.183999
1.862137,3566.982995
1.646169,3976.348615
2.015326,1941.563028
0.921013,361.688646
0.229217,181.147677
0.466624,731.850331
1.75447,2598.215436
0.510846,462.674737
1.682291,1998.371351
1.992818,2187.794579
1.368672,2603.084277
0.664958,764.377733
1.787653,18520.35057
0.677106,120.154894
1.32038,2108.288972
0.589421,149.462891
1.685088,8620.516413
0.667591,181.233275
1.500778,1207.277461
1.228738,-34.401387
0.785991,1998.649589
1.576509,5118.221077
1.43232,-734.263488
0.239025,577.562187
1.573737,4083.414435
0.502087,1076.223733
1.64012,5498.098167
0.264097,656.304318
1.391385,1179.888969
1.595461,3855.626116
1.946781,79.816293
1.576674,828.709312
1.265883,1027.476165
1.120401,100.29055
0.258955,221.39805
1.445483,1006.015735
1.811454,1607.363831
0.542242,243.848391
1.837335,1593.998694
2.41157,1253.531849
0.504686,304.173487
2.288469,3433.053328
2.251197,7560.561707
2.007485,1302.90101
0.799716,204.14485
0.199381,210.121893
1.847628,859.384652
1.526161,1776.858172
1.342799,2340.164582
1.480629,313.114256
0.82737,850.176669
1.787983,5528.649281
1.713115,2626.878913
0.563855,428.606383
1.854827,1178.022113
0.488341,325.813052
1.863602,1058.253735
2.084424,4620.016975
0.622413,100.799485
1.780954,1854.020695
1.223007,661.547706
2.136816,1822.126046
2.397165,4301.366143
0.746493,4809.966907
1.3918,990.95134
0.706819,487.580204
1.775304,2521.84942
1.853331,7402.683085
0.326827,285.186421
1.58059,2190.38603
1.805211,2099.207195
1.859396,755.397918
0.581921,659.423411
1.495747,3168.562956
1.615024,16515.66348
1.435093,4237.538254
0.048084,396.111769
1.374723,1520.843887
1.482883,3117.798819
0.479326,2237.628243
0.339337,213.512321
0.589957,681.342058
2.117296,4523.472553
1.980585,10532.8212
2.211224,3203.730749
1.570369,4354.803511
1.792894,913.443178
0.636788,510.205589
2.404659,968.546795
2.086918,3383.062987
1.115693,109.837718
0.498828,288.146114
1.841352,4440.382827
2.263579,4873.212695
2.436134,354.749648
1.664524,1971.939715
0.622785,201.224842
1.373843,742.814836
0.393049,289.106196
0.795791,851.762181
0.53484,994.469435
1.02838,9288.996349
2.17536,306.224974
2.527677,375.380917
2.73189,2102.658756
1.377843,5501.568777
0.659694,976.495959
1.934509,12722.21608
0.882595,1117.171162
0.422262,325.297269
1.958629,3584.537132
1.887262,6086.928901
0.424839,123.735825
1.489065,1422.973442
1.825603,818.494089
2.080599,3211.888412
1.738055,9208.911881
0.137848,328.690761
1.433373,1165.301495
1.873468,3864.341115
1.494265,1214.127686
1.926577,7308.321418
0.090491,59.715206
1.740331,1352.687885
2.009135,2732.343245
1.9876,4157.200085
0.886729,762.289149
1.942379,2831.832842
0.999131,2555.148695
0.479243,951.517773
2.171347,3956.672845
0.848664,199.134526
1.990866,4017.378047
2.01621,9763.036872
3.488367,119.962567
1.648075,663.843535
2.114763,135.221106
1.013776,868.883073
2.049294,443.379782
1.070527,132.051788
2.085804,1439.689987
1.153837,208.299069
1.046015,457.34533
1.157186,1595.276104
2.282903,3314.88519
0.302931,410.596434
1.747186,1450.972553
1.899552,1989.262016
1.115322,332.859151
1.853227,5535.52734
0.998792,-898.111097
1.055692,1955.131326
1.805928,162.762489
1.759475,3209.828714
1.669824,2084.6836
0.143816,478.750046
1.21116,3980.72754
0.815779,93.252407
1.458355,606.501594
1.860238,1339.517526
1.880686,647.491128
0.966704,594.114347
